"","IWC_PK","SAMPLE_DATE","SHIFT","PORT_FK","NUM_VESSEL","IWC_ORDER","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"6130",181658,"1993-09-14","A",1,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6131",181659,"1993-09-14","A",3,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6132",181660,"1993-09-14","P",5,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6133",181661,"1993-09-14","P",3,8,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6134",181662,"1993-09-14","P",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6135",181663,"1993-09-14","P",2,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6136",181664,"1993-09-17","A",1,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6137",181665,"1993-09-17","A",3,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6138",181666,"1993-09-17","A",2,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6139",181667,"1993-09-17","P",1,25,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6140",181668,"1993-09-17","P",3,6,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6141",181669,"1993-09-17","P",2,12,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6142",181670,"1993-09-17","P",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6143",181671,"1993-09-26","A",1,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6144",181672,"1993-09-26","A",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6145",181673,"1993-09-26","A",9,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6146",181674,"1993-09-26","P",1,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6147",181675,"1993-09-26","P",5,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6148",181676,"1993-10-09","A",1,8,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6149",181677,"1993-10-09","A",4,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6150",181678,"1993-10-09","A",3,7,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6151",181679,"1993-10-09","A",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6152",181680,"1993-10-09","A",2,11,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6153",181681,"1993-10-09","A",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6154",181682,"1993-10-09","A",9,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6155",181683,"1993-10-09","P",1,8,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6156",181684,"1993-10-09","P",4,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6157",181685,"1993-10-09","P",5,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6158",181686,"1993-10-09","P",3,8,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6159",181687,"1993-10-09","P",2,10,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6160",181688,"1993-10-09","P",7,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6161",181689,"1993-10-19","A",1,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6162",181690,"1993-10-19","A",5,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6163",181691,"1993-10-19","A",2,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6164",181692,"1993-10-19","P",1,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6165",181693,"1993-10-19","P",4,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6166",181694,"1993-10-19","P",5,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6167",181695,"1993-10-19","P",3,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6168",181696,"1993-10-19","P",2,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6169",181697,"1993-10-19","P",8,8,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6170",181698,"1993-10-19","P",9,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6171",181699,"1993-10-21","A",1,7,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6172",181700,"1993-10-21","A",5,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6173",181701,"1993-10-21","A",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6174",181702,"1993-10-21","A",2,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6175",181703,"1993-10-21","A",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6176",181704,"1993-10-21","P",3,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6177",181705,"1993-10-21","P",2,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6178",181706,"1993-10-21","P",8,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6179",181707,"1993-10-24","A",1,10,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6180",181708,"1993-10-24","A",5,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6181",181709,"1993-10-24","A",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6182",181710,"1993-10-24","A",2,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6183",181711,"1993-10-24","A",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6184",181712,"1993-10-24","P",3,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6185",181713,"1993-10-24","P",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6186",181714,"1993-10-24","P",9,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6187",181715,"1993-11-10","A",1,7,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6188",181716,"1993-11-10","A",3,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6189",181717,"1993-11-10","A",2,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6190",181718,"1993-11-10","P",1,9,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6191",181719,"1993-11-10","P",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6192",181720,"1993-11-10","P",2,7,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6193",181721,"1993-11-10","P",8,8,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6194",181722,"1993-11-10","P",9,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6195",181723,"1993-11-14","A",1,19,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6196",181724,"1993-11-14","A",5,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6197",181725,"1993-11-14","A",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6198",181726,"1993-11-14","A",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6199",181727,"1993-11-14","A",2,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6200",181728,"1993-11-14","A",8,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6201",181729,"1993-11-14","A",9,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6202",181730,"1993-11-14","P",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6203",181731,"1993-11-14","P",2,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6204",181732,"1993-11-16","A",1,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6205",181733,"1993-11-16","P",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6206",181734,"1993-11-16","P",2,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6207",181735,"1993-11-16","P",1,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6208",181736,"1993-11-27","A",1,11,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6209",181737,"1993-11-27","A",3,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6210",181738,"1993-11-27","A",2,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6211",181739,"1993-11-27","A",8,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6212",181740,"1993-11-27","A",9,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6213",181741,"1993-11-27","P",3,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6214",181742,"1993-11-27","P",8,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6215",181743,"1993-12-04","A",1,15,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6216",181744,"1993-12-04","A",3,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6217",181745,"1993-12-04","A",2,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6218",181746,"1993-12-04","A",9,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6219",181747,"1993-12-04","P",1,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6220",181748,"1993-12-04","P",3,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6221",181749,"1993-12-04","P",2,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6222",181750,"1993-12-04","P",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6223",181751,"1993-12-10","A",1,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6224",181752,"1993-12-10","A",3,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6225",181753,"1993-12-10","A",2,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6226",181754,"1993-12-10","P",3,3,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6227",181755,"1993-12-10","P",6,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6228",181756,"1993-12-10","P",2,6,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6229",181757,"1993-12-10","P",8,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6230",181758,"1993-12-10","P",9,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6231",181759,"1993-12-12","A",1,19,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6232",181760,"1993-12-12","A",3,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6233",181761,"1993-12-12","A",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6234",181762,"1993-12-12","A",2,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6235",181763,"1993-12-12","A",9,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6236",181764,"1993-12-12","P",2,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6237",181765,"1993-12-29","A",1,5,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6238",181766,"1993-12-29","A",3,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6239",181767,"1993-12-29","A",2,6,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6240",181768,"1993-12-29","A",9,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6241",181769,"1993-12-29","P",1,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6242",181770,"1993-12-29","P",5,2,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6243",181771,"1993-12-29","P",3,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6244",181772,"1993-12-29","P",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6245",181773,"1993-12-29","P",2,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6246",181774,"1993-06-07","P",1,4,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6247",181775,"1993-06-13","A",7,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6248",181776,"1993-08-03","A",6,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6249",181777,"1993-08-08","A",1,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6250",181778,"1993-08-08","A",9,1,NA,NA,NA,NA,"gof93iwc","2017-10-03 12:34:11","data_loader"
"6251",181779,"1994-01-04","A",2,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6252",181780,"1994-01-04","A",3,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6253",181781,"1994-01-04","P",8,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6254",181782,"1994-01-04","P",2,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6255",181783,"1994-01-04","P",3,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6256",181784,"1994-01-04","P",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6257",181785,"1994-01-08","A",1,18,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6258",181786,"1994-01-08","A",8,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6259",181787,"1994-01-08","A",2,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6260",181788,"1994-01-08","A",3,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6261",181789,"1994-01-08","A",5,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6262",181790,"1994-01-08","A",9,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6263",181791,"1994-01-08","P",1,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6264",181792,"1994-01-08","P",8,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6265",181793,"1994-01-08","P",2,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6266",181794,"1994-01-08","P",6,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6267",181795,"1994-01-08","P",3,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6268",181796,"1994-01-08","P",4,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6269",181797,"1994-01-08","P",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6270",181798,"1994-01-24","A",1,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6271",181799,"1994-01-24","A",2,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6272",181800,"1994-01-24","A",6,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6273",181801,"1994-01-24","A",3,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6274",181802,"1994-01-24","A",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6275",181803,"1994-01-24","P",2,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6276",181804,"1994-01-24","P",3,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6277",181805,"1994-01-30","A",1,13,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6278",181806,"1994-01-30","A",2,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6279",181807,"1994-01-30","A",6,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6280",181808,"1994-01-30","A",3,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6281",181809,"1994-01-30","P",1,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6282",181810,"1994-01-30","P",2,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6283",181811,"1994-01-30","P",5,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6284",181812,"1994-02-05","A",1,11,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6285",181813,"1994-02-05","A",2,11,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6286",181814,"1994-02-05","A",3,8,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6287",181815,"1994-02-05","P",1,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6288",181816,"1994-02-05","P",8,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6289",181817,"1994-02-05","P",2,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6290",181818,"1994-02-05","P",3,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6291",181819,"1994-02-10","A",1,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6292",181820,"1994-02-10","A",2,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6293",181821,"1994-02-10","A",3,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6294",181822,"1994-02-10","P",8,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6295",181823,"1994-02-10","P",2,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6296",181824,"1994-02-10","P",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6297",181825,"1994-02-10","P",3,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6298",181826,"1994-02-10","P",4,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6299",181827,"1994-02-20","A",1,18,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6300",181828,"1994-02-20","A",8,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6301",181829,"1994-02-20","A",2,8,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6302",181830,"1994-02-20","A",3,10,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6303",181831,"1994-02-20","A",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6304",181832,"1994-02-20","P",1,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6305",181833,"1994-02-20","P",7,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6306",181834,"1994-02-20","P",2,7,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6307",181835,"1994-02-20","P",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6308",181836,"1994-02-20","P",3,6,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6309",181837,"1994-02-20","P",9,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6310",181838,"1994-02-22","A",1,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6311",181839,"1994-02-22","A",2,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6312",181840,"1994-02-22","A",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6313",181841,"1994-02-22","P",3,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6314",181842,"1994-03-11","A",1,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6315",181843,"1994-03-11","A",2,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6316",181844,"1994-03-11","A",3,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6317",181845,"1994-03-11","A",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6318",181846,"1994-03-11","P",8,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6319",181847,"1994-03-11","P",2,7,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6320",181848,"1994-03-11","P",9,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6321",181849,"1994-03-13","A",1,8,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6322",181850,"1994-03-13","A",8,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6323",181851,"1994-03-13","A",2,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6324",181852,"1994-03-13","A",3,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6325",181853,"1994-03-13","P",2,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6326",181854,"1994-03-13","P",3,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6327",181855,"1994-03-19","A",1,12,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6328",181856,"1994-03-19","A",2,13,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6329",181857,"1994-03-19","A",6,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6330",181858,"1994-03-19","A",3,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6331",181859,"1994-03-19","A",5,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6332",181860,"1994-03-19","A",9,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6333",181861,"1994-03-19","P",1,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6334",181862,"1994-03-19","P",2,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6335",181863,"1994-03-19","P",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6336",181864,"1994-03-19","P",3,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6337",181865,"1994-03-29","A",1,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6338",181866,"1994-03-29","A",2,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6339",181867,"1994-03-29","A",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6340",181868,"1994-03-29","A",3,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6341",181869,"1994-03-29","A",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6342",181870,"1994-03-29","P",2,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6343",181871,"1994-04-09","A",1,26,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6344",181872,"1994-04-09","A",8,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6345",181873,"1994-04-09","A",2,11,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6346",181874,"1994-04-09","A",6,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6347",181875,"1994-04-09","A",3,8,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6348",181876,"1994-04-09","A",9,2,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6349",181877,"1994-04-09","P",1,7,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6350",181878,"1994-04-09","P",2,6,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6351",181879,"1994-04-09","P",3,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6352",181880,"1994-04-09","P",9,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6353",181881,"1994-04-12","A",1,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6354",181882,"1994-04-12","A",7,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6355",181883,"1994-04-12","A",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6356",181884,"1994-04-12","A",3,3,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6357",181885,"1994-04-12","P",1,5,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6358",181886,"1994-04-12","P",2,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6359",181887,"1994-04-12","P",6,1,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
"6360",181888,"1994-04-12","P",3,4,NA,NA,NA,NA,"gof94iwc","2017-10-03 12:34:11","data_loader"
