"","SMPDY_PK","SAMPLE_DATE","TYPE_OF_DAY","MONTH","DAY","YEAR","PORT_FK","REMARKS","SYS_CREATE_TIME","SYS_MODIFY_TIME","LOAD_TABLE","LOAD_DATETIME","LOAD_USER"
"196",70566,"1985-09-06","WD",9,6,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"197",70567,"1985-09-08","WE",9,8,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"198",70568,"1985-09-11","WD",9,11,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"199",70569,"1985-09-16","WD",9,16,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"200",70570,"1985-09-22","WE",9,22,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"201",70571,"1985-09-25","WD",9,25,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"202",70572,"1985-10-03","WD",10,3,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"203",70573,"1985-10-06","WE",10,6,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"204",70574,"1985-10-12","WE",10,12,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"205",70575,"1985-10-22","WD",10,22,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"206",70576,"1985-11-04","WD",11,4,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"207",70577,"1985-11-10","WE",11,10,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"208",70578,"1985-11-16","WE",11,16,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"209",70579,"1985-11-21","WD",11,21,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"210",70580,"1985-12-04","WD",12,4,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"211",70581,"1985-12-07","WE",12,7,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"212",70582,"1985-12-15","WE",12,15,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"213",70583,"1985-12-17","WD",12,17,1985,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"214",70584,"1986-01-15","WD",1,15,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"215",70585,"1986-01-19","WE",1,19,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"216",70586,"1986-01-25","WE",1,25,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"217",70587,"1986-01-31","WD",1,31,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"218",70588,"1986-02-03","WD",2,3,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"219",70589,"1986-02-09","WE",2,9,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"220",70590,"1986-02-15","WE",2,15,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"221",70591,"1986-02-18","WD",2,18,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"222",70592,"1986-03-11","WD",3,11,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"223",70593,"1986-03-19","WD",3,19,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"224",70594,"1986-03-23","WE",3,23,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"225",70595,"1986-03-29","WE",3,29,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"226",70596,"1986-04-01","WD",4,1,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"227",70597,"1986-04-09","WD",4,9,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"228",70598,"1986-04-19","WE",4,19,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"229",70599,"1986-04-27","WE",4,27,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"230",70600,"1986-05-02","WD",5,2,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"231",70601,"1986-05-04","WE",5,4,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"232",70602,"1986-05-19","WD",5,19,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"233",70603,"1986-05-24","WE",5,24,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"234",70604,"1986-06-04","WD",6,4,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"235",70605,"1986-06-08","WE",6,8,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"236",70606,"1986-06-17","WD",6,17,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"237",70607,"1986-06-21","WE",6,21,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"238",70608,"1986-07-01","WD",7,1,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"239",70609,"1986-07-11","WD",7,11,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"240",70610,"1986-07-13","WE",7,13,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"241",70611,"1986-07-26","WE",7,26,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"242",70612,"1986-08-01","WD",8,1,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"243",70613,"1986-08-03","WE",8,3,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"244",70614,"1986-08-11","WD",8,11,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"245",70615,"1986-08-16","WE",8,16,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"246",70616,"1986-09-02","WD",9,2,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"247",70617,"1986-09-11","WD",9,11,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"248",70618,"1986-09-14","WE",9,14,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"249",70619,"1986-09-20","WE",9,20,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"250",70620,"1986-10-05","WE",10,5,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"251",70621,"1986-10-09","WD",10,9,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"252",70622,"1986-10-18","WE",10,18,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"253",70623,"1986-10-31","WD",10,31,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"254",70624,"1986-11-02","WE",11,2,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"255",70625,"1986-11-05","WD",11,5,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"256",70626,"1986-11-22","WE",11,22,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"257",70627,"1986-11-25","WD",11,25,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"258",70628,"1986-12-01","WD",12,1,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"259",70629,"1986-12-06","WE",12,6,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"260",70630,"1986-12-09","WD",12,9,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"261",70631,"1986-12-14","WE",12,14,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"262",70632,"1986-12-18","WD",12,18,1986,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"263",70633,"1987-01-12","WD",1,12,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"264",70634,"1987-01-14","WD",1,14,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"265",70635,"1987-01-18","WE",1,18,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"266",70636,"1987-01-31","WE",1,31,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"267",70637,"1987-02-06","WD",2,6,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"268",70638,"1987-02-08","WE",2,8,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"269",70639,"1987-02-17","WD",2,17,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"270",70640,"1987-02-21","WE",2,21,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"271",70641,"1987-03-02","WE",3,2,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"272",70642,"1987-03-05","WD",3,5,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"273",70643,"1987-03-14","WE",3,14,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"274",70644,"1987-03-20","WD",3,20,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"275",70645,"1987-04-04","WE",4,4,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"276",70646,"1987-04-07","WD",4,7,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"277",70647,"1987-04-13","WD",4,13,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"278",70648,"1987-04-26","WE",4,26,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"279",70649,"1987-05-05","WD",5,5,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"280",70650,"1987-05-16","WE",5,16,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"281",70651,"1987-05-18","WD",5,18,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"282",70652,"1987-05-24","WE",5,24,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"283",70653,"1987-06-05","WD",6,5,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"284",70654,"1987-06-20","WE",6,20,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"285",70655,"1987-06-25","WD",6,25,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"286",70656,"1987-06-28","WE",6,28,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"287",70657,"1987-07-02","WD",7,2,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"288",70658,"1987-07-10","WD",7,10,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"289",70659,"1987-07-12","WE",7,12,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"290",70660,"1987-07-25","WE",7,25,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"291",70661,"1987-08-02","WE",8,2,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"292",70662,"1987-08-08","WE",8,8,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"293",70663,"1987-08-17","WD",8,17,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"294",70664,"1987-08-26","WD",8,26,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"295",70665,"1987-09-05","WE",9,5,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"296",70666,"1987-09-09","WD",9,9,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"297",70667,"1987-09-18","WD",9,18,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"298",70668,"1987-09-20","WE",9,20,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"299",70669,"1987-10-03","WE",10,3,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"300",70670,"1987-10-08","WD",10,8,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"301",70671,"1987-10-18","WE",10,18,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"302",70672,"1987-10-20","WD",10,20,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"303",70673,"1987-11-15","WE",11,15,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"304",70674,"1987-11-17","WD",11,17,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"305",70675,"1987-11-25","WD",11,25,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"306",70676,"1987-11-28","WE",11,28,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"307",70677,"1987-12-05","WE",12,5,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"308",70678,"1987-12-13","WE",12,13,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"309",70679,"1987-12-23","WD",12,23,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"310",70680,"1987-12-29","WD",12,29,1987,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"311",70681,"1988-01-06","WD",1,6,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"312",70682,"1988-01-10","WE",1,10,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"313",70683,"1988-01-16","WE",1,16,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"314",70684,"1988-01-29","WD",1,29,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"315",70685,"1988-02-13","WE",2,13,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"316",70686,"1988-02-19","WD",2,19,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"317",70687,"1988-02-24","WD",2,24,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"318",70688,"1988-02-28","WE",2,28,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"319",70689,"1988-03-05","WE",3,5,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"320",70690,"1988-03-09","WD",3,9,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"321",70691,"1988-03-11","WD",3,11,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"322",70692,"1988-03-13","WE",3,13,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"323",70693,"1988-04-06","WD",4,6,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"324",70694,"1988-04-09","WE",4,9,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"325",70695,"1988-04-24","WE",4,24,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"326",70696,"1988-04-28","WD",4,28,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"327",70697,"1988-05-07","WE",5,7,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"328",70698,"1988-05-15","WE",5,15,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"329",70699,"1988-05-23","WD",5,23,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"330",70700,"1988-05-25","WD",5,25,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"331",70701,"1988-06-02","WD",6,2,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"332",70702,"1988-06-07","WD",6,7,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"333",70703,"1988-06-19","WE",6,19,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"334",70704,"1988-06-25","WE",6,25,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"335",70705,"1988-07-02","WE",7,2,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"336",70706,"1988-07-10","WE",7,10,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"337",70707,"1988-07-18","WD",7,18,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"338",70708,"1988-07-22","WD",7,22,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"339",70709,"1988-08-07","WE",8,7,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"340",70710,"1988-08-10","WD",8,10,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"341",70711,"1988-08-13","WE",8,13,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"342",70712,"1988-08-26","WD",8,26,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"343",70713,"1988-09-04","WE",9,4,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"344",70714,"1988-09-12","WD",9,12,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"345",70715,"1988-09-18","WE",9,18,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"346",70716,"1988-09-27","WD",9,27,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"347",70717,"1988-10-05","WD",10,5,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"348",70718,"1988-10-14","WD",10,14,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"349",70719,"1988-10-16","WE",10,16,1988,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"350",70720,"1988-10-16","WE",10,16,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"351",70721,"1988-10-29","WE",10,29,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"352",70722,"1988-11-12","WE",11,12,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"353",70723,"1988-11-17","WD",11,17,1988,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"354",70724,"1988-11-17","WD",11,17,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"355",70725,"1988-11-20","WE",11,20,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"356",70726,"1988-11-29","WD",11,29,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"357",70727,"1988-12-03","WE",12,3,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"358",70728,"1988-12-03","WE",12,3,1988,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"359",70729,"1988-12-06","WD",12,6,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"360",70730,"1988-12-12","WD",12,12,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"361",70731,"1988-12-18","WE",12,18,1988,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"362",70732,"1989-01-03","WD",1,3,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"363",70733,"1989-01-07","WE",1,7,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"364",70734,"1989-01-12","WD",1,12,1989,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"365",70735,"1989-01-12","WD",1,12,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"366",70736,"1989-01-29","WE",1,29,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"367",70737,"1989-02-02","WD",2,2,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"368",70738,"1989-02-12","WE",2,12,1989,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"369",70739,"1989-02-12","WE",2,12,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"370",70740,"1989-02-17","WD",2,17,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"371",70741,"1989-02-25","WE",2,25,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"372",70742,"1989-03-05","WE",3,5,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"373",70743,"1989-03-11","WE",3,11,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"374",70744,"1989-03-17","WD",3,17,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"375",70745,"1989-03-23","WD",3,23,1989,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"376",70746,"1989-03-23","WD",3,23,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"377",70747,"1989-04-08","WE",4,8,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"378",70748,"1989-04-16","WE",4,16,1989,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"379",70749,"1989-04-16","WE",4,16,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"380",70750,"1989-04-21","WD",4,21,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"381",70751,"1989-04-25","WD",4,25,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"382",70752,"1989-05-14","WE",5,14,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"383",70753,"1989-05-17","WD",5,17,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"384",70754,"1989-05-17","WD",5,17,1989,3,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
"385",70755,"1989-05-20","WE",5,20,1989,1,NA,NA,"2004-09-14 00:00:00","g_sampda","2020-03-06 11:58:43","data_loader"
